project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	92d562df-4a58-43da-8811-843d3d3c9438	TCGA-24-1419-01A	0d70b9ce-2ae5-4b7f-b60c-5d3d967628e4	TCGA-24-1419-01A-01	9b29d694-0e71-4a8d-93a6-d7de84ac0872	TCGA-24-1419-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.18	Genomplex	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	92d562df-4a58-43da-8811-843d3d3c9438	TCGA-24-1419-01A	0d70b9ce-2ae5-4b7f-b60c-5d3d967628e4	TCGA-24-1419-01A-01	babb5a43-cda8-4a94-9465-73a5161bcacf	TCGA-24-1419-01A-01D	1.9	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	92d562df-4a58-43da-8811-843d3d3c9438	TCGA-24-1419-01A	0d70b9ce-2ae5-4b7f-b60c-5d3d967628e4	TCGA-24-1419-01A-01	caea2e4b-6bd9-4ab8-9774-0c5fc57d55cc	TCGA-24-1419-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	92d562df-4a58-43da-8811-843d3d3c9438	TCGA-24-1419-01A	0d70b9ce-2ae5-4b7f-b60c-5d3d967628e4	TCGA-24-1419-01A-01	d72d8d12-8bc6-4f10-99cb-c0d84ab83214	TCGA-24-1419-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	cf7561b2-7d31-41fd-a0d1-fb5bae41f2c7	TCGA-24-1419-10A	e5cb4e90-64f0-4090-95d8-f089852608ad	TCGA-24-1419-10A-01	013b46de-a41f-4c0b-a5f4-4f45352725c1	TCGA-24-1419-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.19	Genomplex	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	cf7561b2-7d31-41fd-a0d1-fb5bae41f2c7	TCGA-24-1419-10A	e5cb4e90-64f0-4090-95d8-f089852608ad	TCGA-24-1419-10A-01	0b27264e-7a1d-487b-bbf9-cf8f91341104	TCGA-24-1419-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	5e18b17d-4626-4b6d-8ac6-e560cee0376c	TCGA-24-1419	cf7561b2-7d31-41fd-a0d1-fb5bae41f2c7	TCGA-24-1419-10A	e5cb4e90-64f0-4090-95d8-f089852608ad	TCGA-24-1419-10A-01	d6223157-4c25-4bf1-b707-9363c2d50657	TCGA-24-1419-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	411b4c26-fcc4-438a-8731-d0cf5dd6c74f	TCGA-24-1552-01A	a58861b9-cde9-48dd-a2de-010a9c047710	TCGA-24-1552-01A-01	121610ae-731c-4a26-a46a-0469f71b9fa4	TCGA-24-1552-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	411b4c26-fcc4-438a-8731-d0cf5dd6c74f	TCGA-24-1552-01A	a58861b9-cde9-48dd-a2de-010a9c047710	TCGA-24-1552-01A-01	28e28369-9455-4803-b476-32a4c2d9d95a	TCGA-24-1552-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	411b4c26-fcc4-438a-8731-d0cf5dd6c74f	TCGA-24-1552-01A	a58861b9-cde9-48dd-a2de-010a9c047710	TCGA-24-1552-01A-01	772f2ed2-7be2-4063-91ea-112bdcd3e927	TCGA-24-1552-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	411b4c26-fcc4-438a-8731-d0cf5dd6c74f	TCGA-24-1552-01A	a58861b9-cde9-48dd-a2de-010a9c047710	TCGA-24-1552-01A-01	b3810630-d525-4ff0-bd35-97af8b048bd6	TCGA-24-1552-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	56ab98be-19eb-46b8-9a20-bea4d694f06c	TCGA-24-1552-10A	9a8a8c83-1375-4ac8-9751-3ab470587da2	TCGA-24-1552-10A-01	7173e88f-4895-4d3e-a3f8-cbd81eaa41e3	TCGA-24-1552-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	62379be5-13f0-474b-94d3-6f944ec4ee96	TCGA-24-1552	56ab98be-19eb-46b8-9a20-bea4d694f06c	TCGA-24-1552-10A	9a8a8c83-1375-4ac8-9751-3ab470587da2	TCGA-24-1552-10A-01	f914312e-bc16-457c-a489-a86d7db68f63	TCGA-24-1552-10A-01D	1.8	'--	'--	DNA	D	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	27a33c2d-6704-4164-aa5b-894665dea55f	TCGA-10-0934-01A	4733a5b9-bfa7-4137-84e3-46a1c1930767	TCGA-10-0934-01A-02	71ed7cd2-fda6-4445-866e-d208e599780e	TCGA-10-0934-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	27a33c2d-6704-4164-aa5b-894665dea55f	TCGA-10-0934-01A	4733a5b9-bfa7-4137-84e3-46a1c1930767	TCGA-10-0934-01A-02	871fc098-f96d-4e06-81e7-4e8fd88f5904	TCGA-10-0934-01A-02G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.08	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	27a33c2d-6704-4164-aa5b-894665dea55f	TCGA-10-0934-01A	4733a5b9-bfa7-4137-84e3-46a1c1930767	TCGA-10-0934-01A-02	c544515b-7e1c-4965-93ad-ca5ddd5596ec	TCGA-10-0934-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	27a33c2d-6704-4164-aa5b-894665dea55f	TCGA-10-0934-01A	4733a5b9-bfa7-4137-84e3-46a1c1930767	TCGA-10-0934-01A-02	f3ed0076-d0f9-478a-9e05-8d49a6c9fbd8	TCGA-10-0934-01A-02D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	27a33c2d-6704-4164-aa5b-894665dea55f	TCGA-10-0934-01A	e7b62593-41a6-461c-a57a-889596a753de	TCGA-10-0934-01A-01	828b4608-591c-4bd1-9d86-8ae1d82d6438	TCGA-10-0934-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	982b928b-7b07-4465-b173-ba28527f3ed0	TCGA-10-0934-11A	294267cd-d465-4e3b-b637-7418fe577602	TCGA-10-0934-11A-01	5a3433d9-10b6-46eb-9c72-0fc67c4e3903	TCGA-10-0934-11A-01D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	982b928b-7b07-4465-b173-ba28527f3ed0	TCGA-10-0934-11A	294267cd-d465-4e3b-b637-7418fe577602	TCGA-10-0934-11A-01	68accc1f-85f2-4346-905b-df1ecea46ab1	TCGA-10-0934-11A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.09	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	65ddccd2-70a7-48b3-88e1-9d6fd1dcd11b	TCGA-10-0934	982b928b-7b07-4465-b173-ba28527f3ed0	TCGA-10-0934-11A	294267cd-d465-4e3b-b637-7418fe577602	TCGA-10-0934-11A-01	c020a194-9f38-4def-bae5-6f4934b6521d	TCGA-10-0934-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	5d4e65aa-d7d0-43ec-b395-df2f01b1a203	TCGA-24-1548-01A	34738b28-78db-47b2-b32b-92e6b789d3e6	TCGA-24-1548-01A-01	447d3347-cfbd-4d08-ac11-8c7a2a314e12	TCGA-24-1548-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	5d4e65aa-d7d0-43ec-b395-df2f01b1a203	TCGA-24-1548-01A	34738b28-78db-47b2-b32b-92e6b789d3e6	TCGA-24-1548-01A-01	6af193ab-4fcb-4b72-b3a3-c20b470fa73a	TCGA-24-1548-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	5d4e65aa-d7d0-43ec-b395-df2f01b1a203	TCGA-24-1548-01A	34738b28-78db-47b2-b32b-92e6b789d3e6	TCGA-24-1548-01A-01	88557e80-7580-4ee0-b413-0aca9696f188	TCGA-24-1548-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	5d4e65aa-d7d0-43ec-b395-df2f01b1a203	TCGA-24-1548-01A	34738b28-78db-47b2-b32b-92e6b789d3e6	TCGA-24-1548-01A-01	8ad35c7f-f033-43c9-8d19-b83ff4fd2a3f	TCGA-24-1548-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	5d4e65aa-d7d0-43ec-b395-df2f01b1a203	TCGA-24-1548-01A	34738b28-78db-47b2-b32b-92e6b789d3e6	TCGA-24-1548-01A-01	9fff887f-5d18-4cb8-b7d3-c9fc3e4abc18	TCGA-24-1548-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.13	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	96f72b40-4178-4522-b754-a01eb2d7feba	TCGA-24-1548-10A	e0a43e8a-acae-48c9-9296-21cc037a3540	TCGA-24-1548-10A-01	0a39d64e-41f3-48c9-915e-ed08335d0fb3	TCGA-24-1548-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	96f72b40-4178-4522-b754-a01eb2d7feba	TCGA-24-1548-10A	e0a43e8a-acae-48c9-9296-21cc037a3540	TCGA-24-1548-10A-01	446d6c92-ad12-473d-87a1-6708252f9180	TCGA-24-1548-10A-01D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	66c92b9e-de3c-4d1a-bb69-46ffbc6caf33	TCGA-24-1548	96f72b40-4178-4522-b754-a01eb2d7feba	TCGA-24-1548-10A	e0a43e8a-acae-48c9-9296-21cc037a3540	TCGA-24-1548-10A-01	c03ad80c-ed59-4b15-a260-1523d49e1782	TCGA-24-1548-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.08	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	a1ec9279-c1a6-4e58-97ed-9ec1f36187c5	TCGA-04-1331-01A	63d33d83-7761-4065-8b16-09dd121371fe	TCGA-04-1331-01A-01	12f17a2c-6970-4f1e-aa49-d4710185bad6	TCGA-04-1331-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	a1ec9279-c1a6-4e58-97ed-9ec1f36187c5	TCGA-04-1331-01A	63d33d83-7761-4065-8b16-09dd121371fe	TCGA-04-1331-01A-01	74a72a0e-6132-4de6-9576-a41f55bc7773	TCGA-04-1331-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	a1ec9279-c1a6-4e58-97ed-9ec1f36187c5	TCGA-04-1331-01A	63d33d83-7761-4065-8b16-09dd121371fe	TCGA-04-1331-01A-01	875f735a-348f-4e3d-85b4-383778793c87	TCGA-04-1331-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.24	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	a1ec9279-c1a6-4e58-97ed-9ec1f36187c5	TCGA-04-1331-01A	63d33d83-7761-4065-8b16-09dd121371fe	TCGA-04-1331-01A-01	a8039ce1-b55e-49f4-89bc-43263c0b581e	TCGA-04-1331-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	a1ec9279-c1a6-4e58-97ed-9ec1f36187c5	TCGA-04-1331-01A	63d33d83-7761-4065-8b16-09dd121371fe	TCGA-04-1331-01A-01	d36de39e-8634-473b-a54f-2e6b072236f1	TCGA-04-1331-01A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	d2959ea3-ab1d-4f28-ae54-f6c0232f5e43	TCGA-04-1331-10A	bdeee9cf-7477-40ef-aacb-21a6008f40a1	TCGA-04-1331-10A-01	05b4a6f6-3af9-46a5-968a-f1bd4515613f	TCGA-04-1331-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	d2959ea3-ab1d-4f28-ae54-f6c0232f5e43	TCGA-04-1331-10A	bdeee9cf-7477-40ef-aacb-21a6008f40a1	TCGA-04-1331-10A-01	3b156c41-4ce2-4eec-92af-e45ca2e8ee9a	TCGA-04-1331-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	6d10d4ee-6331-4bba-93bc-a7b64cc0b22a	TCGA-04-1331	d2959ea3-ab1d-4f28-ae54-f6c0232f5e43	TCGA-04-1331-10A	bdeee9cf-7477-40ef-aacb-21a6008f40a1	TCGA-04-1331-10A-01	511c7364-2a93-4e59-ab67-bab90a1ac089	TCGA-04-1331-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.23	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	857bc101-f2a9-4b08-be06-0be2ff0a0eb7	TCGA-23-1118-10A	8d2139fb-4a32-457d-b4f5-0d82b5081534	TCGA-23-1118-10A-01	1073872d-9097-461b-8a0d-ae930cca1a4a	TCGA-23-1118-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	857bc101-f2a9-4b08-be06-0be2ff0a0eb7	TCGA-23-1118-10A	8d2139fb-4a32-457d-b4f5-0d82b5081534	TCGA-23-1118-10A-01	4b3f6ded-fd4f-4bdf-9461-48aef52f72c7	TCGA-23-1118-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	857bc101-f2a9-4b08-be06-0be2ff0a0eb7	TCGA-23-1118-10A	8d2139fb-4a32-457d-b4f5-0d82b5081534	TCGA-23-1118-10A-01	df3595e0-1460-4412-ba27-958db605b692	TCGA-23-1118-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.21	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	e1be8ad9-1a52-4677-8436-3da22ad12e9a	TCGA-23-1118-01A	e5b2d2fd-d455-41cb-bf7c-0a5f77deafc1	TCGA-23-1118-01A-01	1205845b-bc14-4f7f-99e2-e59d845b641b	TCGA-23-1118-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	e1be8ad9-1a52-4677-8436-3da22ad12e9a	TCGA-23-1118-01A	e5b2d2fd-d455-41cb-bf7c-0a5f77deafc1	TCGA-23-1118-01A-01	39b9fb7f-4338-4272-a685-c96a1d41e639	TCGA-23-1118-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	e1be8ad9-1a52-4677-8436-3da22ad12e9a	TCGA-23-1118-01A	e5b2d2fd-d455-41cb-bf7c-0a5f77deafc1	TCGA-23-1118-01A-01	4e8e87f4-a28a-4015-bece-e34ed9228659	TCGA-23-1118-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.2	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	e1be8ad9-1a52-4677-8436-3da22ad12e9a	TCGA-23-1118-01A	e5b2d2fd-d455-41cb-bf7c-0a5f77deafc1	TCGA-23-1118-01A-01	d902eb23-c35d-400a-81ac-17728b2e2876	TCGA-23-1118-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	700e91bb-d675-41b2-bbbd-935767c7b447	TCGA-23-1118	e1be8ad9-1a52-4677-8436-3da22ad12e9a	TCGA-23-1118-01A	e5b2d2fd-d455-41cb-bf7c-0a5f77deafc1	TCGA-23-1118-01A-01	f5da1330-dbf1-44ff-9ca6-c6a146806c78	TCGA-23-1118-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	59fde5a1-cc2a-4f0d-9557-111275b0d7ed	TCGA-10-0938-11A	f1f973ce-aa48-4d0e-b8c2-a584f195e10a	TCGA-10-0938-11A-01	9052e3d2-8bae-4e44-8b45-db2b8d326d48	TCGA-10-0938-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	59fde5a1-cc2a-4f0d-9557-111275b0d7ed	TCGA-10-0938-11A	f1f973ce-aa48-4d0e-b8c2-a584f195e10a	TCGA-10-0938-11A-01	d62b63d6-89b7-4fb5-93ba-303ac5628b96	TCGA-10-0938-11A-01D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	c11664e8-8883-4a0f-87c3-6fdc903860d5	TCGA-10-0938-01A	e49c6c83-a54e-4c21-bfeb-4921e4499545	TCGA-10-0938-01A-02	109490bc-afd7-4f27-89c5-32b948cdc690	TCGA-10-0938-01A-02D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	c11664e8-8883-4a0f-87c3-6fdc903860d5	TCGA-10-0938-01A	e49c6c83-a54e-4c21-bfeb-4921e4499545	TCGA-10-0938-01A-02	3876d43d-6361-4d60-a53d-b78282411795	TCGA-10-0938-01A-02G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.13	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	c11664e8-8883-4a0f-87c3-6fdc903860d5	TCGA-10-0938-01A	e49c6c83-a54e-4c21-bfeb-4921e4499545	TCGA-10-0938-01A-02	55b0b017-5ab1-4bad-be74-dfcd6e780b53	TCGA-10-0938-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	c11664e8-8883-4a0f-87c3-6fdc903860d5	TCGA-10-0938-01A	e49c6c83-a54e-4c21-bfeb-4921e4499545	TCGA-10-0938-01A-02	b63603a0-6078-4cd3-9ebe-4264ba190eb6	TCGA-10-0938-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	TCGA-10-0938	c11664e8-8883-4a0f-87c3-6fdc903860d5	TCGA-10-0938-01A	e49c6c83-a54e-4c21-bfeb-4921e4499545	TCGA-10-0938-01A-02	fa99d9ea-8c28-4870-886c-bc160ae6b166	TCGA-10-0938-01A-02R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	b2fa92cd-8208-48ce-8ce9-30cbe7621b53	TCGA-24-1557-10A	03d3123e-2f9f-4f1c-aa38-77203d4973cb	TCGA-24-1557-10A-01	2ac54598-9e89-4629-a64b-9d3201188b66	TCGA-24-1557-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	b2fa92cd-8208-48ce-8ce9-30cbe7621b53	TCGA-24-1557-10A	03d3123e-2f9f-4f1c-aa38-77203d4973cb	TCGA-24-1557-10A-01	2ddac87d-fa6c-4138-83f9-d8d876dcce1e	TCGA-24-1557-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	b2fa92cd-8208-48ce-8ce9-30cbe7621b53	TCGA-24-1557-10A	03d3123e-2f9f-4f1c-aa38-77203d4973cb	TCGA-24-1557-10A-01	612cdfc1-549a-41ef-98ba-fd3f9d01425d	TCGA-24-1557-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	fa79b363-380e-48ae-bb82-db395085353c	TCGA-24-1557-01A	c3c6697d-2ddc-4a7f-9123-14e430ee2766	TCGA-24-1557-01A-01	0f49ed3d-1938-4e59-a527-bd3b834e9056	TCGA-24-1557-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	fa79b363-380e-48ae-bb82-db395085353c	TCGA-24-1557-01A	c3c6697d-2ddc-4a7f-9123-14e430ee2766	TCGA-24-1557-01A-01	297292fa-17ae-4242-82c0-43bea9d6bbfc	TCGA-24-1557-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	fa79b363-380e-48ae-bb82-db395085353c	TCGA-24-1557-01A	c3c6697d-2ddc-4a7f-9123-14e430ee2766	TCGA-24-1557-01A-01	6ea72cf3-20a3-4290-a0c4-cf41867ddfd2	TCGA-24-1557-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.11	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	fa79b363-380e-48ae-bb82-db395085353c	TCGA-24-1557-01A	c3c6697d-2ddc-4a7f-9123-14e430ee2766	TCGA-24-1557-01A-01	93aced92-b4af-442e-9836-5c956b573bcb	TCGA-24-1557-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	7dcc809b-e33a-4453-b92a-c00786f48cb0	TCGA-24-1557	fa79b363-380e-48ae-bb82-db395085353c	TCGA-24-1557-01A	c3c6697d-2ddc-4a7f-9123-14e430ee2766	TCGA-24-1557-01A-01	c3cb4f02-5939-4861-8779-3549c858200f	TCGA-24-1557-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-OV	8a6d2ce3-cc57-451b-9b07-8263782aa23f	TCGA-23-1124	c0039818-f312-4f7c-b35c-e7d168486890	TCGA-23-1124-10A	c58d3547-ca21-4567-9c37-24eacec5ae54	TCGA-23-1124-10A-01	21e929f9-8424-4110-a060-a4c00dd533b7	TCGA-23-1124-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.29	'--	'--	'--	'--	UV Spec	released	'--
